file,status,max_abs_diff,n_diff,detail
mi_sim_biv_a_mi_100108.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100109.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100110.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100111.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100112.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100113.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100114.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100115.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100116.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100117.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100118.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100119.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100120.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100121.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100122.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100123.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100124.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100125.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100126.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100127.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100128.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100129.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100130.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100131.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100132.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100133.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100134.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100135.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100136.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100137.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100138.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100139.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100140.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100141.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100142.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100143.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100144.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100145.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100146.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100147.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100148.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100149.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100150.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100152.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100153.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100154.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100155.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100156.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100157.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100160.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100161.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100162.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100163.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100164.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100165.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100166.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100167.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100168.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100169.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100170.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100171.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100172.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100173.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100176.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100177.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100178.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100181.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100182.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100183.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100184.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100185.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100186.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100189.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100190.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100191.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100192.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100193.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100194.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100195.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100196.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100197.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100198.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100199.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100200.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100201.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100202.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100203.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100204.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100205.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100206.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100207.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100208.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100209.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100210.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100211.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100212.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100213.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100214.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100215.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100216.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100217.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100218.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100219.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100220.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100221.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100222.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100223.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100224.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100225.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100226.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100227.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100228.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100229.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100230.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100231.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100232.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100233.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100234.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100235.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100236.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100237.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100238.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100239.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100240.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100241.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100242.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100243.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100244.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100245.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100246.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100247.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100248.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100249.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100250.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100251.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100252.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100253.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100254.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100255.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100256.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100257.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100258.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100259.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100260.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100261.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100262.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100263.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100264.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100265.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100266.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100267.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100268.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100269.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100270.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100271.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100272.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100273.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100274.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100275.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100276.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100277.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100278.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100279.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100280.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100281.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100282.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100283.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100284.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100285.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100286.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100287.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100288.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100289.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100290.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100291.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100292.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100293.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100294.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100295.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100296.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100297.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100298.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100299.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100300.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100301.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100302.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100303.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100304.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100305.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100306.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100307.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100309.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100310.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100311.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100312.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100313.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100314.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100315.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100316.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100317.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100318.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100319.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100320.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100321.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100323.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100324.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100325.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100326.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100327.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100328.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100329.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100330.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100332.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100333.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100334.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100335.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100336.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100337.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100338.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100340.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100341.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100342.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100343.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100344.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100345.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100346.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100347.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100348.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100349.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100350.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100351.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100352.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100353.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100354.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100355.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100356.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100357.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100358.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100359.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100360.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100361.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100362.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100363.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100364.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100365.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100366.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100367.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100368.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100369.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100370.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100371.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100372.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100373.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100374.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100375.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100376.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100377.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100378.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100379.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100380.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100381.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100382.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100383.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100384.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100385.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100386.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100387.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100388.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100389.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100390.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100391.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100392.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100393.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100394.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100395.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100396.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100397.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100398.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100399.csv,only_in_old_folder,NA,NA,NA
mi_sim_biv_a_mi_100400.csv,only_in_old_folder,NA,NA,NA
